"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"US1NJES0019","WEST CALDWELL TWP 1.3 NE, NJ US","40.8615","-74.2775","81.4","2018-05-07",,,,,,,,,"0.5",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0019","WEST CALDWELL TWP 1.3 NE, NJ US","40.8615","-74.2775","81.4","2018-05-08",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0019","WEST CALDWELL TWP 1.3 NE, NJ US","40.8615","-74.2775","81.4","2018-05-09",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0019","WEST CALDWELL TWP 1.3 NE, NJ US","40.8615","-74.2775","81.4","2018-05-10",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0019","WEST CALDWELL TWP 1.3 NE, NJ US","40.8615","-74.2775","81.4","2018-05-11",,,,,,,,,"9.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0019","WEST CALDWELL TWP 1.3 NE, NJ US","40.8615","-74.2775","81.4","2018-05-12",,,,,,,,,"3.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0019","WEST CALDWELL TWP 1.3 NE, NJ US","40.8615","-74.2775","81.4","2018-05-13",,,,,,,,,"3.6",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0019","WEST CALDWELL TWP 1.3 NE, NJ US","40.8615","-74.2775","81.4","2018-05-14",,,,,,,,,"5.6",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0019","WEST CALDWELL TWP 1.3 NE, NJ US","40.8615","-74.2775","81.4","2018-05-15",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0019","WEST CALDWELL TWP 1.3 NE, NJ US","40.8615","-74.2775","81.4","2018-05-16",,,,,,,,,"11.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0019","WEST CALDWELL TWP 1.3 NE, NJ US","40.8615","-74.2775","81.4","2018-05-17",,,,,,,,,"16.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0019","WEST CALDWELL TWP 1.3 NE, NJ US","40.8615","-74.2775","81.4","2018-05-22",,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0019","WEST CALDWELL TWP 1.3 NE, NJ US","40.8615","-74.2775","81.4","2018-05-23",,,,,,,,,"14.2",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0019","WEST CALDWELL TWP 1.3 NE, NJ US","40.8615","-74.2775","81.4","2018-05-24",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0019","WEST CALDWELL TWP 1.3 NE, NJ US","40.8615","-74.2775","81.4","2018-05-25",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0019","WEST CALDWELL TWP 1.3 NE, NJ US","40.8615","-74.2775","81.4","2018-05-26",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0019","WEST CALDWELL TWP 1.3 NE, NJ US","40.8615","-74.2775","81.4","2018-05-27",,,,,,,,,"8.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0019","WEST CALDWELL TWP 1.3 NE, NJ US","40.8615","-74.2775","81.4","2018-05-28",,,,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0019","WEST CALDWELL TWP 1.3 NE, NJ US","40.8615","-74.2775","81.4","2018-05-29",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-01","3.1",",,W",,,,," 1546",",,W","0.0",",,W,2400",,,,,,,"25.0",",,W","5.6",",,W",,,"  310",",,W","  310",",,W",,,,,"8.1",",,W","10.3",",,W",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-02","2.8",",,W",,,,," 1502",",,W","0.0",",,W,2400",,,,,,,"30.6",",,W","14.4",",,W",,,"  240",",,W","  270",",,W",,,,,"7.6",",,W","12.5",",,W",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-03","3.3",",,W",,,,," 1759",",,W","7.9",",,W,2400",,,,,,,"32.2",",,W","17.2",",,W",,,"  310",",,W","  310",",,W",,,,,"19.2",",,W","25.9",",,W",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-04","3.2",",,W",,,,," 2209",",,W","0.3",",,W,2400",,,,,,,"26.7",",,W","17.8",",,W",,,"  300",",,W","  280",",,W",,,,,"13.0",",,W","16.1",",,W",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-05","4.9",",,W",,,,," 0017",",,W","0.0","T,,W,2400",,,,,,,"21.7",",,W","14.4",",,W",,,"  310",",,W","  300",",,W",,,,,"13.0",",,W","17.0",",,W",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-06","2.2",",,W",,,,," 1126",",,W","0.3",",,W,2400",,,,,,,"17.8",",,W","10.6",",,W",,,"   70",",,W","   60",",,W",,,,,"6.3",",,W","8.5",",,W",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-07","3.0",",,W",,,,," 1135",",,W","0.0",",,W,2400",,,,,,,"21.7",",,W","10.0",",,W",,,"  360",",,W","  320",",,W",,,,,"5.8",",,W","7.2",",,W",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-08","1.8",",,W",,,,," 1419",",,W","0.0",",,W,2400",,,,,,,"21.1",",,W","8.3",",,W",,,"  100",",,W","   90",",,W",,,,,"5.8",",,W","8.5",",,W",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-09","1.9",",,W",,,,," 1331",",,W","0.0",",,W,2400",,,,,,,"22.8",",,W","8.3",",,W",,,"  150",",,W","  110",",,W",,,,,"7.2",",,W","9.8",",,W",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-10","2.8",",,W",,,,," 0923",",,W","8.6",",,W,2400",,,,,,,"18.3",",,W","11.1",",,W",,,"  150",",,W","  160",",,W",,,,,"6.7",",,W","8.9",",,W",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-11","4.4",",,W",,,,," 0653",",,W","0.0",",,W,2400",,,,,,,"21.1",",,W","12.8",",,W",,,"  300",",,W","  300",",,W",,,,,"8.9",",,W","11.2",",,W",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-12","2.3",",,W",,,,," 0925",",,W","3.8",",,W,2400",,,,,,,"15.0",",,W","9.4",",,W",,,"  350",",,W","   80",",,W",,,,,"5.4",",,W","7.2",",,W",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-13","2.7",",,W",,,,," 1414",",,W","2.5",",,W,2400",,,,,,,"11.7",",,W","8.9",",,W",,,"  110",",,W","   90",",,W",,,,,"5.4",",,W","7.6",",,W",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-14","1.6",",,W",,,,," 1645",",,W","0.5",",,W,2400",,,,,,,"20.6",",,W","10.0",",,W",,,"  160",",,W","  150",",,W",,,,,"5.4",",,W","7.6",",,W",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-15","3.0",",,W",,,,," 1608",",,W","10.4",",,W,2400",,,,,,,"28.9",",,W","13.9",",,W",,,"  320",",,W","  290",",,W",,,,,"15.7",",,W","21.5",",,W",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-16","2.6",",,W",,,,," 1512",",,W","17.8",",,W,2400",,,,,,,"17.2",",,W","12.2",",,W",,,"  110",",,W","   80",",,W",,,,,"6.3",",,W","9.4",",,W",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-17","0.9",",,W",,,,," 0730",",,W","5.6",",,W,2400",,,,,,,"21.7",",,W","12.2",",,W",,,"  300",",,W","   50",",,W",,,,,"3.6",",,W","4.9",",,W",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-18","3.6",",,W",,,,," 0712",",,W","0.0",",,W,2400",,,,,,,"17.2",",,W","10.0",",,W",,,"  120",",,W","   50",",,W",,,,,"6.7",",,W","9.8",",,W",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-19","3.6",",,W",,,,," 1209",",,W","13.5",",,W,2400",,,,,,,"11.7",",,W","8.3",",,W",,,"  100",",,W","   80",",,W",,,,,"7.6",",,W","11.6",",,W",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-20","3.4",",,W",,,,," 1253",",,W","1.3",",,W,2400",,,,,,,"26.7",",,W","11.7",",,W",,,"  310",",,W","  290",",,W",,,,,"9.4",",,W","12.1",",,W",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-21","1.9",",,W",,,,," 0824",",,W","0.0",",,W,2400",,,,,,,"25.0",",,W","10.0",",,W",,,"   10",",,W","   20",",,W",,,,,"6.3",",,W","7.6",",,W",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-22","1.2",",,W",,,,," 1157",",,W","6.4",",,W,2400",,,,,,,"19.4",",,W","12.2",",,W",,,"  150",",,W","  170",",,W",,,,,"5.4",",,W","7.2",",,W",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-23","2.6",",,W",,,,," 1448",",,W","2.5",",,W,2400",,,,,,,"26.1",",,W","12.8",",,W",,,"  330",",,W","  330",",,W",,,,,"7.6",",,W","10.3",",,W",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-24","3.3",",,W",,,,," 0855",",,W","0.0",",,W,2400",,,,,,,"27.8",",,W","13.3",",,W",,,"  340",",,W","  330",",,W",,,,,"7.2",",,W","10.3",",,W",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-25","3.0",",,W",,,,," 1122",",,W","0.0",",,W,2400",,,,,,,"29.4",",,W","14.4",",,W",,,"  260",",,W","  290",",,W",,,,,"6.7",",,W","9.8",",,W",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-26","2.1",",,W",,,,," 1438",",,W","0.0",",,W,2400",,,,,,,"31.1",",,W","20.0",",,W",,,"  290",",,W","  290",",,W",,,,,"6.7",",,W","8.9",",,W",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-27","4.0",",,W",,,,," 1121",",,W","1.3",",,W,2400",,,,,,,"22.2",",,W","11.7",",,W",,,"   90",",,W","  100",",,W",,,,,"8.1",",,W","10.7",",,W",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-28","2.3",",,W",,,,," 1909",",,W","0.0",",,W,2400",,,,,,,"19.4",",,W","11.1",",,W",,,"  170",",,W","  170",",,W",,,,,"4.5",",,W","5.8",",,W",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-29","1.9",",,W",,,,," 1346",",,W","0.0","T,,W,2400",,,,,,,"30.0",",,W","15.0",",,W",,,"  150",",,W","  130",",,W",,,,,"5.4",",,W","6.3",",,W",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-30","3.5",",,W",,,,," 1356",",,W","0.0",",,W,2400",,,,,,,"24.4",",,W","14.4",",,W",,,"  140",",,W","  150",",,W",,,,,"6.7",",,W","8.5",",,W",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06694","-73.7075","115.5","2018-05-31","2.7",",,W",,,,," 0941",",,W","1.8",",,W,2400",,,,,,,"20.6",",,W","14.4",",,W",,,"  150",",,W","  100",",,W",,,,,"6.3",",,W","8.1",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-01","4.7",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","14.3","H,,S","24.4",",,W","8.3",",,W",,,"  320",",,W","  320",",,W",,,,,"9.8",",,W","12.5",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-02","5.1",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","19.3","H,,S","28.3",",,W","11.7",",,W",,,"  230",",,W","  250",",,W",,,,,"9.4",",,W","12.5",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-03","5.1",",,W",,,,,,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","21.0","H,,S","28.9",",,W","15.0",",,W",,,"  320",",,W","  320",",,W",,,,,"9.8",",,W","12.1",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-04","5.6",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","19.8","H,,S","25.6",",,W","14.4",",,W",,,"  190",",,W","  280",",,W",,,,,"12.5",",,W","15.7",",,W","    1",",,W",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-05","6.4",",,W",,,,,,,"0.0","T,,D,2400","0.0",",,D,2400","0.0",",,D,2400","19.1","H,,S","24.4",",,D","13.3",",,D",,,"  330",",,W","  330",",,W",,,,,"11.6",",,W","15.2",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-06","3.3",",,W",,,,,,,"0.0",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","15.4","H,,S","18.9",",,D","13.3",",,D",,,"   30",",,W","   50",",,W",,,,,"8.1",",,W","9.8",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-07","3.8",",,W",,,,,,,"0.0",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","16.3","H,,S","22.8",",,D","11.1",",,D",,,"  140",",,W","  140",",,W",,,,,"7.2",",,W","8.9",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-08","3.0",",,W",,,,,,,"0.0",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","14.7","H,,S","19.4",",,D","10.0",",,D",,,"  140",",,W",,,,,,,"6.7",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-09","2.9",",,W",,,,,,,"0.0",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","13.4","H,,S","17.2",",,D","9.4",",,D",,,"  150",",,W",,,,,,,"6.3",",,W",,,"    1",",,W","    1",",,W",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-10","3.7",",,W",,,,,,,"0.3",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","13.1","H,,S","16.7",",,D","11.7",",,D",,,"  180",",,W","  170",",,W",,,,,"10.3",",,W","13.0",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-11","5.1",",,W",,,,,,,"0.0","T,,D,2400","0.0",",,D,2400","0.0",",,D,2400","18.1","H,,S","23.3",",,D","14.4",",,D",,,"  330",",,W","  330",",,W",,,,,"8.1",",,W","12.5",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-12","3.6",",,W",,,,,,,"6.4",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","15.3","H,,S","18.3",",,D","11.1",",,D",,,"  120",",,W","  130",",,W",,,,,"7.2",",,W","8.1",",,W","    1",",,W",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-13","3.6",",,W",,,,,,,"4.1",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","11.6","H,,S","12.2",",,D","10.6",",,D",,,"  100",",,W","  100",",,W",,,,,"7.6",",,W","9.8",",,W","    1",",,W",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-14","3.2",",,W",,,,,,,"3.0",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","12.8","H,,S","17.8",",,D","10.6",",,D",,,"  170",",,W","  170",",,W",,,,,"6.7",",,W","8.1",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-15","4.9",",,W",,,,,,,"11.2",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","17.2","H,,S","24.4",",,D","13.3",",,D",,,"  290",",,W","  290",",,W",,,,,"19.7",",,W","24.6",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-16","4.5",",,W",,,,,,,"8.4",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","16.9","H,,S","18.3",",,D","13.3",",,D",,,"   90",",,W","  100",",,W",,,,,"9.8",",,W","13.0",",,W","    1",",,W",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-17","2.4",",,W",,,,,,,"18.3",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","15.1","H,,S","19.4",",,D","12.8",",,D",,,"   30",",,W","   30",",,W",,,,,"6.3",",,W","7.2",",,W","    1",",,W",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-18","5.4",",,W",,,,,,,"0.0",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","16.3","H,,S","17.8",",,D","12.8",",,D",,,"   60",",,W","   60",",,W",,,,,"10.7",",,W","14.8",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-19","4.0",",,W",,,,,,,"19.1",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","12.1","H,,S","13.9",",,D","10.0",",,D",,,"   80",",,W","   90",",,W",,,,,"9.4",",,W","11.6",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-20","5.8",",,W",,,,,,,"0.0",",,W,2400","0.0",",,D,2400","0.0",",,D,2400","19.4","H,,S","28.3",",,D","13.9",",,D",,,"  340",",,W","  320",",,W",,,,,"10.3",",,W","14.3",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-21","4.3",",,W",,,,,,,"0.0",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","19.5","H,,S","22.8",",,D","13.9",",,D",,,"  360",",,W","  360",",,W",,,,,"8.9",",,W","10.7",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-22","2.5",",,W",,,,,,,"4.3",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","15.6","H,,S","18.3",",,D","13.3",",,D",,,"  170",",,W","  170",",,W",,,,,"6.3",",,W","7.2",",,W","    1",",,W",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-23","3.9",",,W",,,,,,,"5.1",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","18.7","H,,S","27.8",",,D","13.9",",,D",,,"  340",",,W","  310",",,W",,,,,"8.1",",,W","10.7",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-24","5.1",",,W",,,,,,,"0.0",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","23.1","H,,S","27.8",",,D","16.1",",,D",,,"  190",",,W","  190",",,W",,,,,"10.3",",,W","13.0",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-25","5.7",",,W",,,,,,,"0.0",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","20.4","H,,S","27.8",",,D","15.6",",,D",,,"  230",",,W","  240",",,W",,,,,"9.4",",,W","11.2",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-26","3.8",",,W",,,,,,,"0.0",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","22.7","H,,S","27.2",",,D","19.4",",,D",,,"  190",",,W","  190",",,W",,,,,"8.9",",,W","10.3",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-27","6.0",",,W",,,,,,,"22.6",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","18.4","H,,S","21.7",",,D","12.8",",,D",,,"   50",",,W","   60",",,W",,,,,"11.6",",,W","14.3",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-28","3.4",",,W",,,,,,,"0.0",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","14.0","H,,S","17.2",",,D","12.2",",,D",,,"  170",",,W","  180",",,W",,,,,"6.7",",,W","8.5",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-29","3.6",",,W",,,,,,,"0.0",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","19.3","H,,S","26.1",",,D","15.6",",,D",,,"  190",",,W","  190",",,W",,,,,"6.7",",,W","7.6",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-30","3.6",",,W",,,,,,,"0.0",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","17.9","H,,S","20.6",",,D","13.9",",,D",,,"  130",",,W","  120",",,W",,,,,"7.6",",,W","9.4",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2018-05-31","3.0",",,W",,,,,,,"0.8",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","17.3","H,,S","19.4",",,D","15.6",",,D",,,"  140",",,W","  110",",,W",,,,,"6.3",",,W","7.6",",,W","    1",",,W","    1",",,W",,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2018-05-01",,,,,,,,,"3.0",",,7,0700","0.0",",,7,0700","0.0",",,7,0700",,,"8.9",",,7","-1.7",",,7","3.9",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2018-05-02",,,,,,,,,"0.0",",,7,0700","0.0",",,7,0700","0.0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2018-05-03",,,,,,,,,"0.0",",,7,0700","0.0",",,7,0700","0.0",",,7,0700",,,"31.1",",,7",,,"17.8",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2018-05-04",,,,,,,,,"1.8",",,7,0700","0.0",",,7,0700","0.0",",,7,0700",,,"32.2",",,7",,,"20.0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2018-05-05",,,,,,,,,"0.3",",,7,0700","0.0",",,7,0700","0.0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2018-05-06",,,,,,,,,"4.1",",,7,0700","0.0",",,7,0700","0.0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2018-05-07",,,,,,,,,"4.6",",,7,0700","0.0",",,7,0700","0.0",",,7,0700",,,"14.4",",,7","6.7",",,7","8.3",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
